 TITLE= "tecplot results" 
  VARIABLES = "X"  "Y"  "Z" "U"  "V" "W" "pres" "dens" "mass"  "visc"  
 ZONE 
     STRANDID=1, SOLUTIONTIME= 40    
I=   1800 , J=1, K=1, F=POINT 
      0.010      0.000      0.002      0.017      0.000     -0.001   1260.334   1001.260      0.100      0.000
      0.007      0.000      0.010      0.009      0.000     -0.013   2093.048   1002.093      0.100      0.000
      0.006      0.000      0.018      0.007      0.000     -0.019   1583.385   1001.583      0.100      0.000
      0.007      0.000      0.025      0.011      0.000     -0.033   1322.054   1001.322      0.100      0.000
      0.007      0.000      0.032      0.012      0.000     -0.050   1371.190   1001.371      0.100      0.000
      0.007      0.000      0.039      0.010      0.000     -0.062   1346.026   1001.346      0.100      0.000
      0.007      0.000      0.047      0.008      0.000     -0.073   1281.458   1001.281      0.100      0.000
      0.006      0.000      0.054      0.008      0.000     -0.084   1234.801   1001.235      0.100      0.000
      0.006      0.000      0.062      0.007      0.000     -0.093   1188.014   1001.188      0.100      0.000
      0.006      0.000      0.069      0.007      0.000     -0.102   1134.627   1001.135      0.100      0.000
      0.006      0.000      0.077      0.006      0.000     -0.111   1082.333   1001.082      0.100      0.000
      0.006      0.000      0.085      0.006      0.000     -0.120   1028.770   1001.029      0.100      0.000
      0.006      0.000      0.092      0.006      0.000     -0.128    974.420   1000.974      0.100      0.000
      0.006      0.000      0.100      0.006      0.000     -0.137    919.656   1000.920      0.100      0.000
      0.006      0.000      0.108      0.006      0.000     -0.145    864.832   1000.865      0.100      0.000
      0.006      0.000      0.116      0.005      0.000     -0.154    809.960   1000.810      0.100      0.000
      0.006      0.000      0.124      0.005      0.000     -0.162    754.941   1000.755      0.100      0.000
      0.006      0.000      0.132      0.005      0.000     -0.170    699.944   1000.700      0.100      0.000
      0.006      0.000      0.141      0.005      0.000     -0.179    644.809   1000.645      0.100      0.000
      0.006      0.000      0.149      0.005      0.000     -0.187    589.457   1000.589      0.100      0.000
      0.006      0.000      0.157      0.005      0.000     -0.196    533.956   1000.534      0.100      0.000
      0.006      0.000      0.165      0.005      0.000     -0.204    477.599   1000.478      0.100      0.000
      0.006      0.000      0.174      0.005      0.000     -0.212    421.774   1000.422      0.100      0.000
      0.006      0.000      0.182      0.005      0.000     -0.221    364.058   1000.364      0.100      0.000
      0.006      0.000      0.191      0.004      0.000     -0.229    306.896   1000.307      0.100      0.000
      0.006      0.000      0.199      0.004      0.000     -0.236    252.120   1000.252      0.100      0.000
      0.006      0.000      0.208      0.004      0.000     -0.245    183.608   1000.184      0.100      0.000
      0.006      0.000      0.216      0.005      0.000     -0.252    148.834   1000.149      0.100      0.000
      0.006      0.000      0.225      0.004      0.000     -0.259     59.103   1000.059      0.100      0.000
      0.005      0.000      0.233      0.003      0.000     -0.270     16.038   1000.016      0.100      0.000
      0.025      0.000      0.004      0.049      0.000     -0.005   1968.029   1001.968      0.100      0.000
      0.019      0.000      0.011      0.013      0.000     -0.019   2343.239   1002.343      0.100      0.000
      0.020      0.000      0.018      0.041      0.000     -0.026   1450.526   1001.451      0.100      0.000
      0.021      0.000      0.025      0.039      0.000     -0.043   1533.033   1001.533      0.100      0.000
      0.020      0.000      0.032      0.026      0.000     -0.056   1701.999   1001.702      0.100      0.000
      0.020      0.000      0.040      0.030      0.000     -0.064   1496.348   1001.496      0.100      0.000
      0.020      0.000      0.047      0.023      0.000     -0.075   1464.125   1001.464      0.100      0.000
      0.019      0.000      0.055      0.022      0.000     -0.084   1426.823   1001.427      0.100      0.000
      0.019      0.000      0.062      0.020      0.000     -0.093   1356.507   1001.357      0.100      0.000
      0.019      0.000      0.070      0.019      0.000     -0.101   1295.613   1001.296      0.100      0.000
      0.019      0.000      0.077      0.019      0.000     -0.110   1236.414   1001.236      0.100      0.000
      0.019      0.000      0.085      0.018      0.000     -0.118   1171.321   1001.171      0.100      0.000
      0.019      0.000      0.093      0.018      0.000     -0.127   1108.652   1001.109      0.100      0.000
      0.019      0.000      0.101      0.017      0.000     -0.135   1044.852   1001.045      0.100      0.000
      0.018      0.000      0.109      0.017      0.000     -0.144    980.873   1000.981      0.100      0.000
      0.018      0.000      0.117      0.016      0.000     -0.152    917.955   1000.918      0.100      0.000
      0.018      0.000      0.125      0.016      0.000     -0.160    853.742   1000.854      0.100      0.000
      0.018      0.000      0.133      0.016      0.000     -0.169    790.458   1000.790      0.100      0.000
      0.018      0.000      0.141      0.016      0.000     -0.177    726.823   1000.727      0.100      0.000
      0.018      0.000      0.149      0.016      0.000     -0.185    662.629   1000.663      0.100      0.000
      0.018      0.000      0.157      0.015      0.000     -0.194    600.288   1000.600      0.100      0.000
      0.018      0.000      0.166      0.015      0.000     -0.202    533.387   1000.533      0.100      0.000
      0.017      0.000      0.174      0.015      0.000     -0.210    472.668   1000.473      0.100      0.000
      0.017      0.000      0.182      0.014      0.000     -0.218    406.488   1000.406      0.100      0.000
      0.017      0.000      0.191      0.014      0.000     -0.227    334.230   1000.334      0.100      0.000
      0.017      0.000      0.199      0.014      0.000     -0.234    298.230   1000.298      0.100      0.000
      0.017      0.000      0.208      0.013      0.000     -0.243    168.822   1000.169      0.100      0.000
      0.017      0.000      0.216      0.013      0.000     -0.249    208.932   1000.209      0.100      0.000
      0.017      0.000      0.225      0.012      0.000     -0.257     18.558   1000.019      0.100      0.000
      0.017      0.000      0.233      0.012      0.000     -0.270     32.061   1000.032      0.100      0.000
      0.040      0.000      0.004      0.084      0.000     -0.006   1882.947   1001.883      0.100      0.000
      0.033      0.000      0.011      0.035      0.000     -0.022   2222.057   1002.222      0.100      0.000
      0.034      0.000      0.019      0.068      0.000     -0.030   1607.349   1001.607      0.100      0.000
      0.034      0.000      0.026      0.061      0.000     -0.042   1632.068   1001.632      0.100      0.000
      0.034      0.000      0.033      0.047      0.000     -0.055   1677.677   1001.678      0.100      0.000
      0.033      0.000      0.040      0.048      0.000     -0.064   1531.052   1001.531      0.100      0.000
      0.033      0.000      0.048      0.040      0.000     -0.075   1504.891   1001.505      0.100      0.000
      0.033      0.000      0.055      0.038      0.000     -0.083   1458.641   1001.459      0.100      0.000
      0.032      0.000      0.063      0.035      0.000     -0.092   1387.181   1001.387      0.100      0.000
      0.032      0.000      0.070      0.033      0.000     -0.100   1334.834   1001.335      0.100      0.000
      0.032      0.000      0.078      0.032      0.000     -0.108   1274.652   1001.275      0.100      0.000
      0.032      0.000      0.086      0.031      0.000     -0.116   1211.595   1001.212      0.100      0.000
      0.031      0.000      0.094      0.030      0.000     -0.124   1150.123   1001.150      0.100      0.000
      0.031      0.000      0.101      0.030      0.000     -0.132   1086.262   1001.086      0.100      0.000
      0.031      0.000      0.109      0.029      0.000     -0.140   1022.186   1001.022      0.100      0.000
      0.031      0.000      0.117      0.029      0.000     -0.148    958.042   1000.958      0.100      0.000
      0.030      0.000      0.125      0.029      0.000     -0.156    893.526   1000.894      0.100      0.000
      0.030      0.000      0.133      0.028      0.000     -0.165    829.256   1000.829      0.100      0.000
      0.030      0.000      0.142      0.028      0.000     -0.173    764.367   1000.764      0.100      0.000
      0.030      0.000      0.150      0.027      0.000     -0.181    697.942   1000.698      0.100      0.000
      0.030      0.000      0.158      0.027      0.000     -0.189    634.605   1000.635      0.100      0.000
      0.029      0.000      0.166      0.026      0.000     -0.197    563.449   1000.563      0.100      0.000
      0.029      0.000      0.175      0.026      0.000     -0.206    501.553   1000.502      0.100      0.000
      0.029      0.000      0.183      0.025      0.000     -0.214    432.988   1000.433      0.100      0.000
      0.029      0.000      0.191      0.025      0.000     -0.222    351.541   1000.352      0.100      0.000
      0.029      0.000      0.200      0.024      0.000     -0.229    326.237   1000.326      0.100      0.000
      0.029      0.000      0.208      0.024      0.000     -0.239    169.672   1000.170      0.100      0.000
      0.029      0.000      0.217      0.024      0.000     -0.245    234.837   1000.235      0.100      0.000
      0.029      0.000      0.226      0.023      0.000     -0.254     10.133   1000.010      0.100      0.000
      0.028      0.000      0.233      0.022      0.000     -0.266     40.983   1000.041      0.100      0.000
      0.053      0.000      0.004      0.118      0.000     -0.006   1875.868   1001.876      0.100      0.000
      0.047      0.000      0.012      0.061      0.000     -0.024   2207.247   1002.207      0.100      0.000
      0.048      0.000      0.019      0.079      0.000     -0.027   1640.839   1001.641      0.100      0.000
      0.048      0.000      0.026      0.087      0.000     -0.038   1666.894   1001.667      0.100      0.000
      0.047      0.000      0.033      0.065      0.000     -0.051   1675.029   1001.675      0.100      0.000
      0.047      0.000      0.041      0.066      0.000     -0.061   1555.609   1001.556      0.100      0.000
      0.046      0.000      0.048      0.056      0.000     -0.071   1520.075   1001.520      0.100      0.000
      0.046      0.000      0.056      0.052      0.000     -0.080   1466.345   1001.466      0.100      0.000
      0.046      0.000      0.063      0.048      0.000     -0.089   1396.852   1001.397      0.100      0.000
      0.045      0.000      0.071      0.046      0.000     -0.097   1339.570   1001.340      0.100      0.000
      0.045      0.000      0.078      0.045      0.000     -0.105   1275.014   1001.275      0.100      0.000
      0.044      0.000      0.086      0.044      0.000     -0.113   1210.023   1001.210      0.100      0.000
      0.044      0.000      0.094      0.043      0.000     -0.121   1145.518   1001.146      0.100      0.000
      0.044      0.000      0.102      0.042      0.000     -0.129   1079.643   1001.080      0.100      0.000
      0.043      0.000      0.110      0.042      0.000     -0.137   1014.260   1001.014      0.100      0.000
      0.043      0.000      0.118      0.041      0.000     -0.145    948.902   1000.949      0.100      0.000
      0.043      0.000      0.126      0.041      0.000     -0.153    882.796   1000.883      0.100      0.000
      0.043      0.000      0.134      0.040      0.000     -0.161    817.168   1000.817      0.100      0.000
      0.042      0.000      0.142      0.040      0.000     -0.169    751.395   1000.751      0.100      0.000
      0.042      0.000      0.150      0.039      0.000     -0.177    683.975   1000.684      0.100      0.000
      0.042      0.000      0.158      0.039      0.000     -0.186    620.571   1000.621      0.100      0.000
      0.042      0.000      0.167      0.038      0.000     -0.194    549.014   1000.549      0.100      0.000
      0.041      0.000      0.175      0.038      0.000     -0.202    487.213   1000.487      0.100      0.000
      0.041      0.000      0.183      0.037      0.000     -0.210    419.825   1000.420      0.100      0.000
      0.041      0.000      0.192      0.037      0.000     -0.219    338.043   1000.338      0.100      0.000
      0.041      0.000      0.200      0.036      0.000     -0.226    315.068   1000.315      0.100      0.000
      0.041      0.000      0.209      0.035      0.000     -0.236    159.021   1000.159      0.100      0.000
      0.041      0.000      0.217      0.035      0.000     -0.242    228.343   1000.228      0.100      0.000
      0.040      0.000      0.226      0.035      0.000     -0.251     -0.444   1000.000      0.100      0.000
      0.040      0.000      0.233      0.034      0.000     -0.264     42.503   1000.043      0.100      0.000
      0.066      0.000      0.004      0.138      0.000     -0.002   1925.858   1001.926      0.100      0.000
      0.061      0.000      0.012      0.084      0.000     -0.018   2084.941   1002.085      0.100      0.000
      0.062      0.000      0.019      0.092      0.000     -0.022   1630.520   1001.631      0.100      0.000
      0.062      0.000      0.026      0.108      0.000     -0.034   1675.912   1001.676      0.100      0.000
      0.061      0.000      0.034      0.087      0.000     -0.046   1651.774   1001.652      0.100      0.000
      0.061      0.000      0.041      0.084      0.000     -0.056   1539.654   1001.540      0.100      0.000
      0.060      0.000      0.048      0.073      0.000     -0.067   1505.360   1001.505      0.100      0.000
      0.059      0.000      0.056      0.067      0.000     -0.077   1447.358   1001.447      0.100      0.000
      0.059      0.000      0.063      0.063      0.000     -0.086   1378.462   1001.378      0.100      0.000
      0.058      0.000      0.071      0.060      0.000     -0.094   1322.231   1001.322      0.100      0.000
      0.058      0.000      0.079      0.058      0.000     -0.103   1257.972   1001.258      0.100      0.000
      0.057      0.000      0.086      0.057      0.000     -0.111   1194.480   1001.194      0.100      0.000
      0.057      0.000      0.094      0.056      0.000     -0.119   1131.238   1001.131      0.100      0.000
      0.056      0.000      0.102      0.055      0.000     -0.127   1066.972   1001.067      0.100      0.000
      0.056      0.000      0.110      0.054      0.000     -0.135   1002.801   1001.003      0.100      0.000
      0.056      0.000      0.118      0.054      0.000     -0.143    938.592   1000.939      0.100      0.000
      0.055      0.000      0.126      0.053      0.000     -0.151    873.962   1000.874      0.100      0.000
      0.055      0.000      0.134      0.052      0.000     -0.159    809.785   1000.810      0.100      0.000
      0.055      0.000      0.142      0.052      0.000     -0.167    745.340   1000.745      0.100      0.000
      0.054      0.000      0.150      0.051      0.000     -0.176    679.200   1000.679      0.100      0.000
      0.054      0.000      0.159      0.051      0.000     -0.184    617.010   1000.617      0.100      0.000
      0.054      0.000      0.167      0.050      0.000     -0.192    546.440   1000.546      0.100      0.000
      0.053      0.000      0.175      0.049      0.000     -0.200    486.132   1000.486      0.100      0.000
      0.053      0.000      0.183      0.049      0.000     -0.208    418.704   1000.419      0.100      0.000
      0.053      0.000      0.192      0.048      0.000     -0.217    338.788   1000.339      0.100      0.000
      0.053      0.000      0.200      0.048      0.000     -0.224    316.566   1000.317      0.100      0.000
      0.052      0.000      0.209      0.047      0.000     -0.235    157.659   1000.158      0.100      0.000
      0.052      0.000      0.217      0.047      0.000     -0.241    235.013   1000.235      0.100      0.000
      0.052      0.000      0.226      0.046      0.000     -0.250     -3.584    999.996      0.100      0.000
      0.052      0.000      0.233      0.046      0.000     -0.263     44.436   1000.044      0.100      0.000
      0.078      0.000      0.004      0.138      0.000      0.001   2032.765   1002.033      0.100      0.000
      0.076      0.000      0.012      0.112      0.000     -0.007   1934.686   1001.935      0.100      0.000
      0.075      0.000      0.020      0.108      0.000     -0.017   1667.560   1001.668      0.100      0.000
      0.076      0.000      0.027      0.130      0.000     -0.030   1683.346   1001.683      0.100      0.000
      0.075      0.000      0.034      0.109      0.000     -0.042   1648.933   1001.649      0.100      0.000
      0.074      0.000      0.041      0.103      0.000     -0.052   1548.308   1001.548      0.100      0.000
      0.073      0.000      0.049      0.091      0.000     -0.064   1512.927   1001.513      0.100      0.000
      0.073      0.000      0.056      0.084      0.000     -0.073   1450.722   1001.451      0.100      0.000
      0.072      0.000      0.064      0.078      0.000     -0.083   1384.639   1001.385      0.100      0.000
      0.071      0.000      0.071      0.075      0.000     -0.092   1327.192   1001.327      0.100      0.000
      0.071      0.000      0.079      0.072      0.000     -0.101   1262.274   1001.262      0.100      0.000
      0.070      0.000      0.087      0.070      0.000     -0.109   1198.632   1001.199      0.100      0.000
      0.070      0.000      0.094      0.069      0.000     -0.118   1134.620   1001.135      0.100      0.000
      0.069      0.000      0.102      0.068      0.000     -0.126   1069.773   1001.070      0.100      0.000
      0.069      0.000      0.110      0.067      0.000     -0.134   1004.987   1001.005      0.100      0.000
      0.068      0.000      0.118      0.066      0.000     -0.142    940.135   1000.940      0.100      0.000
      0.068      0.000      0.126      0.065      0.000     -0.150    874.706   1000.875      0.100      0.000
      0.067      0.000      0.134      0.064      0.000     -0.158    809.616   1000.810      0.100      0.000
      0.067      0.000      0.142      0.064      0.000     -0.166    744.257   1000.744      0.100      0.000
      0.066      0.000      0.150      0.063      0.000     -0.174    677.483   1000.677      0.100      0.000
      0.066      0.000      0.159      0.063      0.000     -0.182    614.826   1000.615      0.100      0.000
      0.066      0.000      0.167      0.062      0.000     -0.190    543.502   1000.544      0.100      0.000
      0.065      0.000      0.175      0.061      0.000     -0.199    483.750   1000.484      0.100      0.000
      0.065      0.000      0.183      0.061      0.000     -0.207    415.178   1000.415      0.100      0.000
      0.065      0.000      0.192      0.060      0.000     -0.216    336.147   1000.336      0.100      0.000
      0.065      0.000      0.200      0.060      0.000     -0.223    314.329   1000.314      0.100      0.000
      0.064      0.000      0.209      0.059      0.000     -0.234    153.020   1000.153      0.100      0.000
      0.064      0.000      0.217      0.059      0.000     -0.240    236.332   1000.236      0.100      0.000
      0.064      0.000      0.226      0.058      0.000     -0.249    -11.241    999.989      0.100      0.000
