 TITLE= "tecplot results" 
  VARIABLES = "X"  "Y"  "Z" "U"  "V" "W" "pres" "dens" "mass"  "visc"  
 ZONE 
     STRANDID=1, SOLUTIONTIME= 87    
I=   1800 , J=1, K=1, F=POINT 
      0.048      0.000      0.002      0.088      0.000      0.000    854.725   1000.855      0.100      0.000
      0.032      0.000      0.004      0.062      0.000     -0.008   1252.951   1001.253      0.100      0.000
      0.017      0.000      0.004      0.045      0.000     -0.002   1439.445   1001.439      0.100      0.000
      0.023      0.000      0.010      0.043      0.000     -0.002   1169.919   1001.170      0.100      0.000
      0.007      0.000      0.008      0.005      0.000     -0.027   2095.689   1002.096      0.100      0.000
      0.011      0.000      0.015      0.049      0.000     -0.032    276.145   1000.276      0.100      0.000
      0.007      0.000      0.020     -0.018      0.000     -0.045   1442.720   1001.443      0.100      0.000
      0.013      0.000      0.024      0.039      0.000     -0.054    105.471   1000.105      0.100      0.000
      0.008      0.000      0.030     -0.008      0.000     -0.066   1458.795   1001.459      0.100      0.000
      0.010      0.000      0.036      0.026      0.000     -0.073    355.262   1000.355      0.100      0.000
      0.007      0.000      0.042     -0.011      0.000     -0.079   1361.118   1001.361      0.100      0.000
      0.011      0.000      0.047      0.024      0.000     -0.084      8.086   1000.008      0.100      0.000
      0.008      0.000      0.053     -0.020      0.000     -0.085   1448.275   1001.448      0.100      0.000
      0.013      0.000      0.059      0.025      0.000     -0.093      8.083   1000.008      0.100      0.000
      0.009      0.000      0.064     -0.044      0.000     -0.091    983.352   1000.983      0.100      0.000
      0.013      0.000      0.069      0.025      0.000     -0.105    288.707   1000.289      0.100      0.000
      0.012      0.000      0.074     -0.007      0.000     -0.099    654.448   1000.654      0.100      0.000
      0.013      0.000      0.078      0.016      0.000     -0.095    348.945   1000.349      0.100      0.000
      0.013      0.000      0.083      0.012      0.000     -0.097    396.813   1000.397      0.100      0.000
      0.013      0.000      0.087      0.014      0.000     -0.100    318.754   1000.319      0.100      0.000
      0.012      0.000      0.092      0.013      0.000     -0.101    344.214   1000.344      0.100      0.000
      0.012      0.000      0.097      0.013      0.000     -0.101    316.828   1000.317      0.100      0.000
      0.012      0.000      0.101      0.014      0.000     -0.103    258.038   1000.258      0.100      0.000
      0.011      0.000      0.106      0.012      0.000     -0.108    182.550   1000.183      0.100      0.000
      0.011      0.000      0.111      0.009      0.000     -0.111    185.822   1000.186      0.100      0.000
      0.010      0.000      0.116      0.010      0.000     -0.110    234.801   1000.235      0.100      0.000
      0.010      0.000      0.121      0.013      0.000     -0.111    134.694   1000.135      0.100      0.000
      0.010      0.000      0.126      0.007      0.000     -0.119     13.966   1000.014      0.100      0.000
      0.007      0.000      0.131      0.004      0.000     -0.125     54.346   1000.054      0.100      0.000
      0.008      0.000      0.134      0.004      0.000     -0.127     14.499   1000.014      0.100      0.000
      0.064      0.000      0.003      0.109      0.000     -0.003   1271.823   1001.272      0.100      0.000
      0.040      0.000      0.010      0.078      0.000     -0.013   1442.317   1001.442      0.100      0.000
      0.056      0.000      0.010      0.095      0.000     -0.010   1556.082   1001.556      0.100      0.000
      0.048      0.000      0.016      0.089      0.000     -0.015   1265.185   1001.265      0.100      0.000
      0.030      0.000      0.015      0.079      0.000     -0.017   1139.378   1001.139      0.100      0.000
      0.040      0.000      0.021      0.070      0.000     -0.024   1168.172   1001.168      0.100      0.000
      0.023      0.000      0.021      0.024      0.000     -0.040   1606.418   1001.606      0.100      0.000
      0.035      0.000      0.028      0.036      0.000     -0.037    881.930   1000.882      0.100      0.000
      0.023      0.000      0.030      0.028      0.000     -0.043   1007.100   1001.007      0.100      0.000
      0.035      0.000      0.035      0.044      0.000     -0.044    904.556   1000.905      0.100      0.000
      0.022      0.000      0.038      0.015      0.000     -0.059   1121.264   1001.121      0.100      0.000
      0.033      0.000      0.043      0.032      0.000     -0.057    803.536   1000.804      0.100      0.000
      0.023      0.000      0.047      0.012      0.000     -0.065    975.251   1000.975      0.100      0.000
      0.034      0.000      0.052      0.030      0.000     -0.064    755.910   1000.756      0.100      0.000
      0.024      0.000      0.057      0.010      0.000     -0.077    835.390   1000.835      0.100      0.000
      0.036      0.000      0.060      0.029      0.000     -0.082    578.816   1000.579      0.100      0.000
      0.025      0.000      0.066     -0.006      0.000     -0.081    705.832   1000.706      0.100      0.000
      0.036      0.000      0.069      0.049      0.000     -0.091    793.319   1000.793      0.100      0.000
      0.029      0.000      0.074     -0.026      0.000     -0.101    346.804   1000.347      0.100      0.000
      0.034      0.000      0.079      0.055      0.000     -0.125    514.290   1000.514      0.100      0.000
      0.032      0.000      0.085      0.006      0.000     -0.119    579.420   1000.579      0.100      0.000
      0.032      0.000      0.090      0.029      0.000     -0.119    252.321   1000.252      0.100      0.000
      0.031      0.000      0.096      0.018      0.000     -0.126    418.297   1000.418      0.100      0.000
      0.031      0.000      0.101      0.030      0.000     -0.125    330.388   1000.330      0.100      0.000
      0.029      0.000      0.107      0.015      0.000     -0.129    223.143   1000.223      0.100      0.000
      0.030      0.000      0.112      0.037      0.000     -0.129    147.500   1000.147      0.100      0.000
      0.027      0.000      0.118      0.015      0.000     -0.135    322.128   1000.322      0.100      0.000
      0.028      0.000      0.125      0.027      0.000     -0.136     -4.893    999.995      0.100      0.000
      0.026      0.000      0.128      0.022      0.000     -0.143     28.485   1000.028      0.100      0.000
      0.027      0.000      0.132      0.024      0.000     -0.144     38.758   1000.039      0.100      0.000
      0.082      0.000      0.003      0.128      0.000     -0.001   1306.324   1001.306      0.100      0.000
      0.072      0.000      0.009      0.119      0.000     -0.006   1451.219   1001.451      0.100      0.000
      0.091      0.000      0.009      0.155      0.000     -0.018   1711.074   1001.711      0.100      0.000
      0.080      0.000      0.014      0.141      0.000     -0.020   1311.625   1001.312      0.100      0.000
      0.063      0.000      0.017      0.109      0.000     -0.021   1340.087   1001.340      0.100      0.000
      0.072      0.000      0.021      0.120      0.000     -0.029    994.426   1000.994      0.100      0.000
      0.054      0.000      0.023      0.096      0.000     -0.024   1090.291   1001.090      0.100      0.000
      0.064      0.000      0.027      0.101      0.000     -0.034   1037.711   1001.038      0.100      0.000
      0.048      0.000      0.030      0.055      0.000     -0.046   1069.298   1001.069      0.100      0.000
      0.059      0.000      0.034      0.063      0.000     -0.048    977.437   1000.977      0.100      0.000
      0.046      0.000      0.038      0.048      0.000     -0.052    995.392   1000.995      0.100      0.000
      0.058      0.000      0.042      0.059      0.000     -0.055    829.440   1000.829      0.100      0.000
      0.046      0.000      0.047      0.041      0.000     -0.061    931.097   1000.931      0.100      0.000
      0.058      0.000      0.051      0.056      0.000     -0.065    805.645   1000.806      0.100      0.000
      0.046      0.000      0.055      0.043      0.000     -0.069    872.931   1000.873      0.100      0.000
      0.058      0.000      0.059      0.059      0.000     -0.079    642.839   1000.643      0.100      0.000
      0.047      0.000      0.064      0.034      0.000     -0.080    748.671   1000.749      0.100      0.000
      0.058      0.000      0.068      0.075      0.000     -0.087    704.169   1000.704      0.100      0.000
      0.049      0.000      0.073      0.014      0.000     -0.094    512.548   1000.513      0.100      0.000
      0.055      0.000      0.078      0.090      0.000     -0.109    443.204   1000.443      0.100      0.000
      0.050      0.000      0.083      0.011      0.000     -0.125    657.695   1000.658      0.100      0.000
      0.052      0.000      0.089      0.070      0.000     -0.117    317.332   1000.317      0.100      0.000
      0.049      0.000      0.094      0.022      0.000     -0.133    377.341   1000.377      0.100      0.000
      0.050      0.000      0.100      0.053      0.000     -0.133    384.013   1000.384      0.100      0.000
      0.048      0.000      0.105      0.031      0.000     -0.139    221.056   1000.221      0.100      0.000
      0.048      0.000      0.110      0.039      0.000     -0.139    196.787   1000.197      0.100      0.000
      0.047      0.000      0.116      0.033      0.000     -0.140    308.136   1000.308      0.100      0.000
      0.046      0.000      0.123      0.035      0.000     -0.142     20.120   1000.020      0.100      0.000
      0.045      0.000      0.127      0.030      0.000     -0.146     52.375   1000.052      0.100      0.000
      0.045      0.000      0.131      0.033      0.000     -0.147     36.733   1000.037      0.100      0.000
      0.120      0.000      0.003      0.192      0.000     -0.001   1377.419   1001.377      0.100      0.000
